id,category,name,price,stock,barcode,image
 ,스낵_가공,비비고 썰은 배추김치,18000,50,8.8093E+12,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/0bc5/325d8802f790060179882959d04eb278f388b916ffa935173c2f8a3e4fe0.jpg
,스낵_가공,곰곰 국내산 포기김치,16000,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1847406067326389-9ea17d13-c646-4cf4-8786-94dfbb770da7.jpg
,스낵_가공,이금기 팬더 굴소스,3900,50,8.8093E+12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/7f4c/eefd23f62b59c8ec911228f4bbfaa545b6c4ea8e19e2ce985b8be50f5c64.jpg
,스낵_가공,해표 콩기름 식용유,6100,50,8.8093E+12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/3433/3f332f991e9f2b93250bd3f2aaf7af01723960d5e4d781a6ffad85b474f8.jpg
,스낵_가공,폰타나 엑스트라 버진 올리브유 오일,18600,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7887488461446675-ee599bbd-26ab-4878-8054-6732f8b2dfcf.jpg
,스낵_가공,곰표 밀가루 중력다목적용,3580,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/8941/335f424412d92ddeb2b384b224cbd288adbefc06b0ec734ca93107f92697.jpg
,스낵_가공,앵커 냉동 버터,7700,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4432261188657315-ef1c39ec-3ba7-4aee-9659-305821310164.jpg
,스낵_가공,상하치즈 체다 슬라이스 치즈,9000,50,8.8093E+12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5222847657681017-f6ae1323-087f-413d-b388-2952fc061b5f.jpg
,스낵_가공,크래프트 파마산 파르메산 치즈,16500,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/12/21/17/6/f63d50b1-48d2-42ae-aba8-03969a6d64d7.jpg
,스낵_가공,오뚜기 토마토 케첩,3800,50,8.8093E+12,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/43ef/6486ac02ec9e11254b48d018b0b9b05161a4f7b9187ce89a9f968c954e11.jpg
,스낵_가공,오뚜기 허니 머스타드,4940,50,8.8093E+12,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/41ea/6605a0fce985c3b8e1ffc185f706aeb041d191102dfe091dec9a490519d2.jpg
,스낵_가공,오뚜기 순후추,5490,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/27fd/ed43e782c717fce80482b47e4c799b7cec4058c34ece3b25149c1b5654fc.jpg
,스낵_가공,청정원 요리 통후추,5300,50,8.8093E+12,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/2186/e85dc9552271ea9294d3006867a14c09acd5b19e12d8fe67b1af12d7b4c1.jpg
,스낵_가공,내츄럴스파이스 페페론치노 페퍼로치노,6800,50,8.8093E+12,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/af70/a9b42f98e9f58ff42046a4b8db7e1852cf09042195f338fa710d84727e18.jpg
,스낵_가공,크러쉬드 레드페퍼,5500,50,8.8093E+12,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/76893519037697-56d30cdc-a673-4999-b880-b815aa2ec39d.jpg
,스낵_가공,곰곰 국내산 파채,3280,50,8.8093E+12,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/fc12/e0cee1c59441d4752a2332323a2fe4f5f66dfdc33fbc4b195002fea65312.jpg
,스낵_가공,청정원 쉐프의 치킨스톡,5790,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/2a79/19663884d4cea290c5bf13e3057a88faec01980729b7b56ff0313a0506a4.jpg
,스낵_가공,삼립 통밀식빵,2900,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1325556246748774-62640b15-4228-456d-bea1-9da2628fbd52.jpg
,스낵_가공,프레시 오리지널 베이글,7900,50,8.8093E+12,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/taslxqbg/65eaa5444cff4efbb928d2816e4b9dd0.jpg
,스낵_가공,곰곰 우유식빵,3760,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2106893653706499-9308af65-45d5-4e23-b3f5-72585ec37508.jpg
,스낵_가공,프레시 고흥유자 수제 롤케익,13000,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/07/26/18/2/c8b82674-d8c2-4c82-9213-1a2c9b05570c.jpg
,스낵_가공,더브레드블루 오트 생 크림빵 오리지널,9800,50,8.8093E+12,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/01/27/16/4/87785056-8f36-446e-9ad8-6463f7622dd0.jpg
,스낵_가공,베즐리 수플레 치즈 케이크,15000,50,8.8093E+12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/21/11/1/30f298c0-f921-46bc-b1e6-0b054bce573e.jpg
,스낵_가공,위고에빅토르 티라미수 케이크,22000,50,8.8093E+12,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/13362309205422-80e66eb3-2e7f-49e1-b56d-14f13c9d5741.jpg
,스낵_가공,파리크라상 바닐라 화이트초코 딸기 크럼블 케이크 생크림,39000,50,8.8093E+12,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/06/10/7/222d29b8-f606-4713-b080-e9045f477e02.jpg
,스낵_가공,파슬리 후레이크,3250,50,8.8093E+12,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/72604194656693-67110f08-6af7-40c9-ad96-c8871789278a.jpg
,스낵_가공,오뚜기 양조식초,2380,50,8.8093E+12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/94b9/3fbe9ff00ce6eda0f27ba408a846bba2bb1bd21bd692733597afc5d663b2.jpg
